ACTEURS,OBJETS,LIEUX,ACTIONS,provenance
,,Akron,,mots_francais
,,sousliks,,mots_francais
,,vigna,,mots_francais
,,dauphinelle,,mots_francais
,,plexus,,mots_francais
,,New_York_Stock_Exchange,,mots_francais
,,Galapagos,,mots_francais
,,phalange,,mots_francais
,,commissariat_de_police,,mots_francais
,,castanospermum,,mots_francais
,,Syngnathidae,,mots_francais
,,Thomas_Mann,,mots_francais
,,Nord,,mots_francais
,,eliomys,,mots_francais
,,Zagreb,,mots_francais
,,lesbienne,,mots_francais
,,cronartium,,mots_francais
,,Kananga,,mots_francais
,,narthécie_des_marais,,mots_francais
,,en_aucun_cas,,mots_francais
,,désinsectiser,,mots_francais
,,vague_de_chaleur,,mots_francais
,,Jean_Cauvin,,mots_francais
,,bourdaine,,mots_francais
,,selaginella_eremophila,,mots_francais
,,Açores,,mots_francais
,,Luzerne,,mots_francais
,,Saxo_Grammaticus,,mots_francais
,,totipotence,,mots_francais
,,sipuncula,,mots_francais
,,ebenales,,mots_francais
,,Gustav_Klimt,,mots_francais
,,Cyclades,,mots_francais
,,pterospermum,,mots_francais
,,cyclopterus_lumpus,,mots_francais
,,Île_Niévès,,mots_francais
,,Boand,,mots_francais
,,Vaisseau_lymphatique,,mots_francais
,,terrienne,,mots_francais
,,Charolais,,mots_francais
,,Astrakhan,,mots_francais
,,argonaute,,mots_francais
,,pulicaria,,mots_francais
,,Congo,,mots_francais
,,hématémèse,,mots_francais
,,Caucasien,,mots_francais
,,éleusine,,mots_francais
,,Loricata,,mots_francais
,,Livre_de_Baruch,,mots_francais
,,monsieur_Tout-le,,mots_francais
,,tectona_grandis,,mots_francais
,,hypsiprymnodon,,mots_francais
,,Disneyland,,mots_francais
,,Clarksburg,,mots_francais
,,subcontinent,,mots_francais
,,Pseudomonadales,,mots_francais
,,James_Rufus_Agee,,mots_francais
,,frioulan,,mots_francais
,,myocyte,,mots_francais
,,Crétacé,,mots_francais
,,Élymos,,mots_francais
,,vin_de_paille,,mots_francais
,,entournure,,mots_francais
,,Juneau,,mots_francais
,,Première_épître_aux_Corinthiens,,mots_francais
,,euglenoid,,mots_francais
,,Pyroxène,,mots_francais
,,Phanérozoïque,,mots_francais
,,vaccaire,,mots_francais
,,dactylopteridae,,mots_francais
,,anticrènelage,,mots_francais
,,myxines,,mots_francais
,,Tuscaloosa,,mots_francais
,,llama,,mots_francais
,,Amaryllidaceae,,mots_francais
,,Cameroun_français,,mots_francais
,,de_haut,,mots_francais
,,lasthenia,,mots_francais
,,Fontaine_commémorative_de_Diana,,mots_francais
,,Sweeney_Todd,,mots_francais
,,russulacées,,mots_francais
,,Blacksburg,,mots_francais
,,plancher,,mots_francais
,,choc_électrique_externe,,mots_francais
,,monumental,,mots_francais
,,amorphophallus_titanum,,mots_francais
,,landgrave,,mots_francais
,,Paléolithique,,mots_francais
,,ventriloquie,,mots_francais
,,cuillère_à_bouche,,mots_francais
,,acidimétrie,,mots_francais
,,Otto_von_Bismarck,,mots_francais
,,surrégénérateur,,mots_francais
,,William_Lloyd_Garrison,,mots_francais
,,Potamogale_velox,,mots_francais
,,Berlinois,,mots_francais
,,prednisone,,mots_francais
,,sous-frutescent,,mots_francais
,,constante_de_newton,,mots_francais
,,Hydra,,mots_francais
,,condom,,mots_francais
,,canal_du_Mozambique,,mots_francais
,,voiture_de_course,,mots_francais
,,Chili,,mots_francais
,,République_d',,mots_francais
,,nymphomane,,mots_francais
,,Système_nerveux_parasympathique,,mots_francais
,,euderma,,mots_francais
,,beadle,,mots_francais
,,viorne,,mots_francais
,,Catécholamine,,mots_francais
,,Timimoun,,mots_francais
,,Trigonella,,mots_francais
,,panicum,,mots_francais
,,Feed_lots,,mots_francais
,,années_1850,,mots_francais
,,fonction_ou,,mots_francais
,,rachycentron,,mots_francais
,,polyandre,,mots_francais
,,Colombo,,mots_francais
,,Ancienne_République_Yougoslave_de_Macédoine,,mots_francais
,,trifluorure_de_bore,,mots_francais
,,Thematic_Apperception_Test,,mots_francais
,,nerd,,mots_francais
,,collège_électoral,,mots_francais
,,Melastomataceae,,mots_francais
,,Fasces,,mots_francais
,,pièce_détachée,,mots_francais
,,Max_Karl_Ernst_Ludwig_Planck,,mots_francais
,,steak_haché,,mots_francais
,,Umayyades,,mots_francais
,,clitoria,,mots_francais
,,détrimentaire,,mots_francais
,,charbon_de_bois,,mots_francais
,,grewia,,mots_francais
,,ziegler,,mots_francais
,,abelia,,mots_francais
,,dipus,,mots_francais
,,souris_à_pattes_blanches,,mots_francais
,,Parti_conservateur,,mots_francais
,,Roumaine,,mots_francais
,,Henrik_Johan_Ibsen,,mots_francais
,,Chenopodiaceae,,mots_francais
,,sesbania_grandiflora,,mots_francais
,,Jazz_Nouvelle,,mots_francais
,,Cotonou,,mots_francais
,,Thermistance,,mots_francais
,,Manipulateur_en_électroradiologie_médicale,,mots_francais
,,tarsier,,mots_francais
,,Mary_Mallon,,mots_francais
,,sexe,,mots_francais
,,Musaceae,,mots_francais
,,cherokee,,mots_francais
,,Tunis,,mots_francais
,,rondelet,,mots_francais
,,John_Quincy_Adams,,mots_francais
,,chrysope,,mots_francais
,,Douglas_Fairbanks,,mots_francais
,,bortch,,mots_francais
,,tête-de-mort,,mots_francais
,,Guide_d%27onde,,mots_francais
,,echinochloa,,mots_francais
,,triple_sec,,mots_francais
,,Mexicali,,mots_francais
,,chervis,,mots_francais
,,voiture_de_sport,,mots_francais
,,nom_de_guerre,,mots_francais
,,moût,,mots_francais
,,orateurs_attiques,,mots_francais
,,mitchella,,mots_francais
,,chloranthaceae,,mots_francais
,,sauropoda,,mots_francais
,,Centrafrique,,mots_francais
,,Méditerranée,,mots_francais
,,haliotidae,,mots_francais
,,camelot,,mots_francais
,,bradypodidae,,mots_francais
,,Hertfordshire,,mots_francais
,,Canberra,,mots_francais
,,tuf_volcanique,,mots_francais
,,Rubus_saxatilis,,mots_francais
,,Bette_Davis,,mots_francais
,,Athrotaxis,,mots_francais
,,Ruisseau,,mots_francais
,,acre,,mots_francais
,,Tibre,,mots_francais
,,sarriette,,mots_francais
,,saintpaulia,,mots_francais
,,Jésus_de_Nazareth,,mots_francais
,,pavois,,mots_francais
,,tiling,,mots_francais
,,Bogota,,mots_francais
,,esprit_de_bois,,mots_francais
,,Curitiba,,mots_francais
,,pus,,mots_francais
,,trayeuse,,mots_francais
,,cassia,,mots_francais
,,Surinam,,mots_francais
,,Tulsa,,mots_francais
,,Royal_Society,,mots_francais
,,pois_doux,,mots_francais
,,aubergine,,mots_francais
,,campagnol,,mots_francais
,,Rallidae,,mots_francais
,,Linaria,,mots_francais
,,Exopterygota,,mots_francais
,,Diable_de_Tasmanie,,mots_francais
,,notomys,,mots_francais
,,Villahermosa,,mots_francais
,,arras,,mots_francais
,,naturiste,,mots_francais
,,réseau_de_Bravais,,mots_francais
,,edaphosaurus,,mots_francais
,,diérèse,,mots_francais
,,Halifax,,mots_francais
,,August_Ferdinand_Möbius,,mots_francais
,,Belge,,mots_francais
,,chaise,,mots_francais
,,Tuusula,,mots_francais
,,S¼SO,,mots_francais
,,niveau_de_vie,,mots_francais
,,Salvinia,,mots_francais
,,rectum,,mots_francais
,,Match_play,,mots_francais
,,Juncus,,mots_francais
,,Épire,,mots_francais
,,Orvets,,mots_francais
,,nymphalis,,mots_francais
,,nidularia,,mots_francais
,,ormeau,,mots_francais
,,eurocentriste,,mots_francais
,,Maharashtra,,mots_francais
,,Suédois,,mots_francais
,,Cariatide,,mots_francais
,,théophanie,,mots_francais
,,armée_de_métier,,mots_francais
,,Kotex,,mots_francais
,,Dubaï,,mots_francais
,,Moscou,,mots_francais
,,Mexican_standoff,,mots_francais
,,rhizopoda,,mots_francais
,,Paquebot_transatlantique,,mots_francais
,,périclase,,mots_francais
,,Saumon_atlantique,,mots_francais
,,Solway_Firth,,mots_francais
,,Cassiopée,,mots_francais
,,chaudronnier,,mots_francais
,,Ben_Sira,,mots_francais
,,Mossoul,,mots_francais
,,cornouiller_mâle,,mots_francais
,,Iridacées,,mots_francais
,,tapis_de_bombes,,mots_francais
,,Daikon,,mots_francais
,,Oranjestad,,mots_francais
,,Architecture_romaine,,mots_francais
,,moment_angulaire,,mots_francais
,,danaus,,mots_francais
,,viminaria_juncea,,mots_francais
,,épigénèse,,mots_francais
,,musique_de_chambre,,mots_francais
,,en_finir_avec,,mots_francais
,,férule_gommeuse,,mots_francais
,,Samuel_Houston,,mots_francais
,,filet,,mots_francais
,,Emiliano_Zapata_Salazar,,mots_francais
,,Tanzanien,,mots_francais
,,Alpha_Ursae_Minoris,,mots_francais
,,biochimique,,mots_francais
,,auge,,mots_francais
,,pezizaceae,,mots_francais
,,camellia_japonica,,mots_francais
,,Tigres_tamouls,,mots_francais
,,hétérologue,,mots_francais
,,Palerme,,mots_francais
,,thalassémies,,mots_francais
,,Leptodactylidae,,mots_francais
,,Queens,,mots_francais
,,Onagre_bisannuelle,,mots_francais
,,Lucknow,,mots_francais
,,Ravenne,,mots_francais
,,Séneçon_Cinéraire,,mots_francais
,,tachinides,,mots_francais
,,truite_arc,,mots_francais
,,Fucales,,mots_francais
,,Procellariiformes,,mots_francais
,,Flandre,,mots_francais
,,bonne_heure,,mots_francais
,,Messine,,mots_francais
,,loi_binomiale,,mots_francais
,,Jean_Harlow,,mots_francais
,,arabie,,mots_francais
,,parc_national_de_Carlsbad_Caverns,,mots_francais
,,picumninae,,mots_francais
,,Lasiurus,,mots_francais
,,lacrymal,,mots_francais
,,Tiers_monde,,mots_francais
,,solférino,,mots_francais
,,Križevci,,mots_francais
,,patelle,,mots_francais
,,Malien,,mots_francais
,,lasiurus,,mots_francais
,,barbarea_verna,,mots_francais
,,Te_Deum,,mots_francais
,,mf,,mots_francais
,,Osaka,,mots_francais
,,potamotoque,,mots_francais
,,anastrophe,,mots_francais
,,Érable_nain,,mots_francais
,,Aboû_Dabî,,mots_francais
,,Samoa,,mots_francais
,,Droséra,,mots_francais
,,État_libre_d',,mots_francais
,,actinomycétales,,mots_francais
,,mammuthus,,mots_francais
,,Rudolf_Diesel,,mots_francais
,,brodiaea,,mots_francais
,,verbesina_virginica,,mots_francais
,,sismal,,mots_francais
,,yang,,mots_francais
,,Hexapoda,,mots_francais
,,bouton_de_porte,,mots_francais
,,Verbénacées,,mots_francais
,,Afrique_de_l’Ouest,,mots_francais
,,Thorstein_Veblen,,mots_francais
,,Asparagaceae,,mots_francais
,,angolais,,mots_francais
,,talinum,,mots_francais
,,Orobanchacées,,mots_francais
,,Nucléotide,,mots_francais
,,Pterosauria,,mots_francais
,,émulsion,,mots_francais
,,Shevat,,mots_francais
,,érythropoïétine,,mots_francais
,,Teleostei,,mots_francais
,,São_João_de_Meriti,,mots_francais
,,Willamette,,mots_francais
,,perdrix_royale,,mots_francais
,,acier,,mots_francais
,,Actes_des_Apôtres,,mots_francais
,,âpre,,mots_francais
,,Monongahela,,mots_francais
,,motmots,,mots_francais
,,prismatoïde,,mots_francais
,,surnia,,mots_francais
,,cyberlettre,,mots_francais
,,fente_branchiale,,mots_francais
,,Potomac,,mots_francais
,,polychaeta,,mots_francais
,,tête-de-loup,,mots_francais
,,arctonyx_collaris,,mots_francais
,,Hydrophyllacées,,mots_francais
,,raoulia_australis,,mots_francais
,,Adrar,,mots_francais
,,Mythologie_grecque,,mots_francais
,,ariadne,,mots_francais
,,Wichita,,mots_francais
,,Samuel_Adams,,mots_francais
,,Utah,,mots_francais
,,taxus_floridana,,mots_francais
,,Jacques_Fromental_Lévy,,mots_francais
,,châle,,mots_francais
,,Hyalophora_cecropia,,mots_francais
,,troponyme,,mots_francais
,,date_butoire,,mots_francais
,,resquilleur,,mots_francais
,,Dame,,mots_francais
,,force_de_Coriolis,,mots_francais
,,Bromus,,mots_francais
,,portulaca,,mots_francais
,,viminaria,,mots_francais
,,balance,,mots_francais
,,Gene_Sarazen,,mots_francais
,,avion_de_ligne,,mots_francais
,,Cornouailles,,mots_francais
,,Edirne,,mots_francais
,,coprin,,mots_francais
,,randonneur,,mots_francais
,,Caucase,,mots_francais
,,malaya,,mots_francais
,,limonène,,mots_francais
,,aphotique,,mots_francais
,,Sjælland,,mots_francais
,,Monrovia,,mots_francais
,,Manfred_Eigen,,mots_francais
,,Corinthe,,mots_francais
,,felicia_bergeriana,,mots_francais
,,zinnia_grandiflora,,mots_francais
,,Carabidae,,mots_francais
,,conspiratif,,mots_francais
,,veronica_officinalis,,mots_francais
,,Pânipat,,mots_francais
,,Robert_Edwin_Peary,,mots_francais
,,Casuarinaceae,,mots_francais
,,Eindhoven,,mots_francais
,,Oahu,,mots_francais
,,extensomètre,,mots_francais
,,Alexandre_Balandine,,mots_francais
,,saturniidae,,mots_francais
,,Mètre_ruban,,mots_francais
,,Énantiomère,,mots_francais
,,Rwanda,,mots_francais
,,Mer_du_Nord,,mots_francais
,,Épiaire,,mots_francais
,,Bubalus,,mots_francais
,,établissement_pénitentiaire,,mots_francais
,,Cystine,,mots_francais
,,Lx,,mots_francais
,,clair_de_lune,,mots_francais
,,glycérolipides,,mots_francais
,,ancien_français,,mots_francais
,,Algol,,mots_francais
,,baie_de_Brindall,,mots_francais
,,glaucome_chronique,,mots_francais
,,Galway,,mots_francais
,,Géode,,mots_francais
,,Aiguille_à_tricoter,,mots_francais
,,Panchen_Lamas,,mots_francais
,,baie_de_Fundy,,mots_francais
,,cayes,,mots_francais
,,chapelure,,mots_francais
,,Serviette_hygiénique,,mots_francais
,,petit_juif,,mots_francais
,,pluteaceae,,mots_francais
,,pompe_à_air,,mots_francais
,,tribal,,mots_francais
,,Lysimaque_des_bois,,mots_francais
,,fougère_allemande,,mots_francais
,,hypertonie_musculaire,,mots_francais
,,aventurine,,mots_francais
,,agastache,,mots_francais
,,struthiomimus,,mots_francais
,,surligneur,,mots_francais
,,sel_de_céleri,,mots_francais
,,mugil,,mots_francais
,,cross-country,,mots_francais
,,jasminum,,mots_francais
,,pétéchie,,mots_francais
,,amberboa_moschata,,mots_francais
,,cardia,,mots_francais
,,Lame_de_Damas,,mots_francais
,,marronnier,,mots_francais
,,Dieffenbachia,,mots_francais
,,Trillium_sessile,,mots_francais
,,totem,,mots_francais
,,anhidrose,,mots_francais
,,Gabriel_Téllez,,mots_francais
,,Uruguayen,,mots_francais
,,Nicotinamide_adénine_dinucléotide,,mots_francais
,,Göteborg,,mots_francais
,,Chişinău,,mots_francais
,,Appareil_de_Golgi,,mots_francais
,,acalypha_virginica,,mots_francais
,,Managua,,mots_francais
,,mikvé,,mots_francais
,,base_de_données_relationnelle,,mots_francais
,,Dommages_et_intérêts,,mots_francais
,,Lug,,mots_francais
,,Les_macrophages,,mots_francais
,,Eranthis_hyemalis,,mots_francais
,,Nicotiana,,mots_francais
,,Pseudoscorpiones,,mots_francais
,,Bic,,mots_francais
,,satureja_douglasii,,mots_francais
,,G,,mots_francais
,,Wilmington,,mots_francais
,,Kaboul,,mots_francais
,,Oder,,mots_francais
,,strigidae,,mots_francais
,,becs-de-grue,,mots_francais
,,cotillon,,mots_francais
,,Juniperus_virginiana,,mots_francais
,,Sarracénie,,mots_francais
,,parascalops,,mots_francais
,,Dubrovnik,,mots_francais
,,Isador_Feinstein_Stone,,mots_francais
,,siège_du_comté,,mots_francais
,,Ninhursag,,mots_francais
,,Acrocephalus,,mots_francais
,,bertholletia_excelsa,,mots_francais
,,Université_de_Pennsylvanie,,mots_francais
,,pygoscelis,,mots_francais
,,Pays_de_Galles,,mots_francais
,,Leuctra,,mots_francais
,,Groenland,,mots_francais
,,Naltchik,,mots_francais
,,coenzyme,,mots_francais
,,Alexandre_III,,mots_francais
,,Saint-Domingue,,mots_francais
,,Chambre_à_Coucher,,mots_francais
,,mer_territoriale,,mots_francais
,,hendiadyoin,,mots_francais
,,Robert_Curl,,mots_francais
,,Nitella,,mots_francais
,,tête-de-coq,,mots_francais
,,Gloria_Marie_Steinem,,mots_francais
,,artères_ulnaires,,mots_francais
,,loi_de_Stevens,,mots_francais
,,fondue_avec_bouillon,,mots_francais
,,Shans,,mots_francais
,,Dioscoreaceae,,mots_francais
,,Laredo,,mots_francais
,,aristolochia,,mots_francais
,,Styrène,,mots_francais
,,lampe_fluorescente_compacte,,mots_francais
,,Libéria,,mots_francais
,,Adirondacks,,mots_francais
,,Mata_Hari,,mots_francais
,,Controguerra_Cabernet_riserva,,mots_francais
,,George_Meredith,,mots_francais
,,pantois,,mots_francais
,,cercle_vicieux,,mots_francais
,,Thornton,,mots_francais
,,Andalousie,,mots_francais
,,Amasa_Leland_Stanford,,mots_francais
,,Kandy,,mots_francais
,,Bordeaux,,mots_francais
,,farine_de_maïs,,mots_francais
,,pálinka,,mots_francais
,,algues_vertes,,mots_francais
,,Edmond_Huot_de_Goncourt,,mots_francais
,,hcg,,mots_francais
,,Violaceae,,mots_francais
,,Agnosie,,mots_francais
,,Algue,,mots_francais
,,veuve_noire,,mots_francais
,,squamata,,mots_francais
,,bourgogne,,mots_francais
,,Ralph_Vaughan_Williams,,mots_francais
,,abaque,,NRC
,,anormal,,NRC
,,Aborigène,,NRC
,,acétique,,NRC
,,actuaire,,NRC
,,affliger,,NRC
,,aga,,NRC
,,alarmant,,NRC
,,aliquote,,NRC
,,alcali,,NRC
,,aloha,,NRC
,,amical,,NRC
,,esperluette,,NRC
,,ancestral,,NRC
,,angulaire,,NRC
,,antiseptique,,NRC
,,antithèse,,NRC
,,aqueux,,NRC
,,archaïque,,NRC
,,Arctique,,NRC
,,Région,,NRC
,,arsenal,,NRC
,,Arrivées,,NRC
,,La Flèche,,NRC
,,artifice,,NRC
,,aspic,,NRC
,,cul,,NRC
,,astigmatisme,,NRC
,,grenier,,NRC
,,auburn,,NRC
,,autocratique,,NRC
,,Tractopelle,,NRC
,,randonneur,,NRC
,,marigot,,NRC
,,baffle,,NRC
,,Balle,,NRC
,,balsamique,,NRC
,,Grange,,NRC
,,baril,,NRC
,,Dénudé,,NRC
,,plinthe,,NRC
,,corbeille,,NRC
,,radieux,,NRC
,,Bière,,NRC
,,perplexe,,NRC
,,bénéfique,,NRC
,,bénin,,NRC
,,Berlin,,NRC
,,betty,,NRC
,,enchère,,NRC
,,biogenèse,,NRC
,,biopsie,,NRC
,,vessie,,NRC
,,fade,,NRC
,,flamber,,NRC
,,brûlant,,NRC
,,goutte,,NRC
,,blond,,NRC
,,tache,,NRC
,,bleuâtre,,NRC
,,Chaudière,,NRC
,,bruyant,,NRC
,,botte,,NRC
,,Boston,,NRC
,,bravade,,NRC
,,brunette,,NRC
,,Beurre,,NRC
,,arrêté,,NRC
,,cameraman,,NRC
,,camouflé,,NRC
,,Campus,,NRC
,,bougie,,NRC
,,cantorbéry,,NRC
,,cantilever,,NRC
,,capillaire,,NRC
,,Capitale,,NRC
,,Capitole,,NRC
,,œillet,,NRC
,,cachemire,,NRC
,,cathartique,,NRC
,,cathéter,,NRC
,,caudal,,NRC
,,Cayenne,,NRC
,,centre,,NRC
,,chaise,,NRC
,,Champagne,,NRC
,,chapman,,NRC
,,charmant,,NRC
,,gai,,NRC
,,nuisette,,NRC
,,châtaigne,,NRC
,,cheminée,,NRC
,,Chine,,NRC
,,chaudrée,,NRC
,,chromatique,,NRC
,,baratte,,NRC
,,Cidre,,NRC
,,citerne,,NRC
,,palourde,,NRC
,,clérical,,NRC
,,Coca,,NRC
,,collatéral,,NRC
,,côlon,,NRC
,,coloré,,NRC
,,comateux,,NRC
,,Chambre des communes,,NRC
,,compétitif,,NRC
,,concentré,,NRC
,,conglomérat,,NRC
,,consonne,,NRC
,,continental,,NRC
,,convoluté,,NRC
,,Liège,,NRC
,,cornée,,NRC
,,corniche,,NRC
,,corral,,NRC
,,corrosif,,NRC
,,Corse,,NRC
,,cortical,,NRC
,,cosmique,,NRC
,,cosmos,,NRC
,,cher,,NRC
,,rideau,,NRC
,,cuspide,,NRC
,,Couper,,NRC
,,mignonne,,NRC
,,cyclique,,NRC
,,cymbale,,NRC
,,délinquant,,NRC
,,dermique,,NRC
,,péjoratif,,NRC
,,despotique,,NRC
,,détaché,,NRC
,,rosée,,NRC
,,creuse,,NRC
,,discrétionnaire,,NRC
,,lugubre,,NRC
,,Dispersé,,NRC
,,vertigineux,,NRC
,,Dock,,NRC
,,Pâte,,NRC
,,Donut,,NRC
,,Colombe,,NRC
,,terne,,NRC
,,morne,,NRC
,,bruine,,NRC
,,Aigle,,NRC
,,ébène,,NRC
,,ascenseur,,NRC
,,Empire,,NRC
,,émulsion,,NRC
,,énigmatique,,NRC
,,entier,,NRC
,,égal,,NRC
,,équestre,,NRC
,,éthéré,,NRC
,,Éwé,,NRC
,,exotique,,NRC
,,expatrié,,NRC
,,expositoire,,NRC
,,Express,,NRC
,,étranger,,NRC
,,fèces,,NRC
,,falsifié,,NRC
,,aile,,NRC
,,fertile,,NRC
,,filamenteux,,NRC
,,filet,,NRC
,,bouvreuil,,NRC
,,ignifuger,,NRC
,,flasque,,NRC
,,floral,,NRC
,,gousset,,NRC
,,populaire,,NRC
,,folklore,,NRC
,,folliculaire,,NRC
,,affreux,,NRC
,,frugal,,NRC
,,sillon,,NRC
,,galvanique,,NRC
,,criard,,NRC
,,Ail,,NRC
,,gastrique,,NRC
,,gaze,,NRC
,,Gémeaux,,NRC
,,glaçage,,NRC
,,maussade,,NRC
,,goo,,NRC
,,oie,,NRC
,,magnifique,,NRC
,,grange,,NRC
,,granulaire,,NRC
,,graisseux,,NRC
,,verdâtre,,NRC
,,jointoyer,,NRC
,,bosquet,,NRC
,,Gardien,,NRC
,,Guinée,,NRC
,,hâve,,NRC
,,lièvre,,NRC
,,aubépine,,NRC
,,ourlet,,NRC
,,hexagone,,NRC
,,haute,,NRC
,,vacance,,NRC
,,horizontal,,NRC
,,idiome,,NRC
,,illégal,,NRC
,,impoli,,NRC
,,échancrure,,NRC
,,rare,,NRC
,,inorganique,,NRC
,,intermédiaire,,NRC
,,intestat,,NRC
,,Ivoire,,NRC
,,Japon,,NRC
,,Jersey,,NRC
,,bijou,,NRC
,,juteux,,NRC
,,kaléidoscope,,NRC
,,Quille,,NRC
,,Royaume,,NRC
,,pétrir,,NRC
,,louche,,NRC
,,repaire,,NRC
,,toilettes,,NRC
,,rebord,,NRC
,,registre,,NRC
,,tranquille,,NRC
,,Liege,,NRC
,,limbo,,NRC
,,limousine,,NRC
,,lin,,NRC
,,zézayer,,NRC
,,échappatoire,,NRC
,,guingois,,NRC
,,grumeleux,,NRC
,,Lynx,,NRC
,,magenta,,NRC
,,magique,,NRC
,,loupe,,NRC
,,majestueux,,NRC
,,Majeur,,NRC
